cnpj;matriz;data_abertura;n_razao_social;cd_natureza_juridica;de_natureza_juridica;nm_logradouro;nu_logradouro;cep;bairro;municipio;uf;situacao;classif_natureza_juridica;vl_latitude;vl_longitude;vl_total_veiculos_antt;vl_total_veiculos_leves;vl_total_veiculos_pesados;simples;qt_filial;simei;de_saude_tributaria;de_nivel_atividade
08429679000140;MATRIZ;2006-09-06;MACHADO E FERNANDES COMERCIO DE VECULOS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA DOUTOR CARVALHO DE MENDONCA;310;11070101;VILA BELMIRO;SANTOS;SP;BAIXADA;PRIVADO;-23,9527706;-46,3338543;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
06260119000180;MATRIZ;2004-05-05;MARIA DA SILVA OLIVEIRA ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA NEWTON BELO;265;65390970;CENTRO;SANTA LUZIA;MA;BAIXADA;PRIVADO;-3,9678471;-45,6629878;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
08258897000160;MATRIZ;2006-08-29;FDTORRES CONSULTORIA EM INFORMATICA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA SENADOR POMPEO;309;30240120;SERRA;BELO HORIZONTE;MG;BAIXADA;PRIVADO;-19,9361771;-43,9188772;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
10527706000160;MATRIZ;2008-12-01;GLOBAL COMERCIO DE MADEIRAS EIRELI ME;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;RUA DOUTOR ANTONIO RODRIGUES DA CUNHA CASTRO JUNIOR;340;38064710;DISTRITO INDUSTRIAL II;UBERABA;MG;ATIVA;PRIVADO;-19,7316633;-47,9137381;S/N;4;3;NAO;2;NAO;VERDE;ALTA
11747470000130;MATRIZ;2010-03-29;J B B FERNANDES ASTEROYD TRANSPORTE DE BRITA E AREIA ME;2135;EMPRESARIO INDIVIDUAL;RUA SC 032;SN;74477062;BAIRRO SAO CARLOS;GOIANIA;GO;ATIVA;PRIVADO;-16,6246759;-49,3381152;S/N;S/N;S/N;NAO;S/N;NAO;AZUL;ALTA
65987232000120;MATRIZ;1991-05-29;BM FACTORING E FOMENTO COMERCIAL EPP LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA BOA MORTE;1075;13480182;CENTRO;LIMEIRA;SP;ATIVA;PRIVADO;-22,5615052;-47,4062762;S/N;S/N;S/N;NAO;S/N;NAO;VERDE;ALTA
15654048000190;MATRIZ;2012-05-28;MARCIO SCHEUERMANN RODRIGUES ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA RIO DE JANEIRO;667S;78455000;JARDIM DAS PALMEIRAS;LUCAS DO RIO VERDE;MT;ATIVA;PRIVADO;-13,0728554;-55,9043525;S/N;S/N;S/N;NAO;S/N;NAO;AZUL;ALTA
11728741000100;MATRIZ;2010-03-15;COMERCIAL DE COMBUSTIVEIS E LUBRIFICANTES MARTINS SOUZA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RODOVIA BR 101;SN;45450000;CENTRO;GANDU;BA;BAIXADA;PRIVADO;-13,75153;-39,488659;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
00332145000190;MATRIZ;1994-12-01;JOSE VALDINEI CARVALHO QUEIROZ ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA GOVERNADOR MILTON CAMPOS;1526;39740970;CENTRO;GUANHAES;MG;ATIVA;PRIVADO;-18,7726752;-42,9351625;S/N;S/N;S/N;NAO;S/N;NAO;AZUL;ALTA
13473951000120;MATRIZ;2011-04-06;DIANE CHEILA PEREIRA SOUZA MEI;2135;EMPRESARIO INDIVIDUAL;RODOVIA BR 354;665;37466000;CENTRO;ITAMONTE;MG;ATIVA;PRIVADO;-22,2819831;-44,8707699;S/N;S/N;S/N;SIM;S/N;SIM;AZUL;ALTA
14412074000140;MATRIZ;2011-10-05;JOSE CARLOS NOGUEIRA JUNIOR MEI;2135;EMPRESARIO INDIVIDUAL;RUA DOIS;277;11910000;AREADINHO;SETE BARRAS;SP;ATIVA;PRIVADO;-24,3782193;-47,9361726;S/N;S/N;S/N;SIM;S/N;SIM;VERDE;MEDIA
16975439000170;MATRIZ;2012-09-28;THERMWALL INDUSTRIA COMERCIO E SERVICOS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA ENGENHEIRO RUBENS BLEY;386;29047170;DA PENHA;VITORIA;ES;ATIVA;PRIVADO;-20,2976178;-40,2957768;S/N;S/N;S/N;SIM;S/N;NAO;AMARELO;ALTA
07191812000100;MATRIZ;2005-01-21;THEIS SOM LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA NETUNO;54;89037526;ASILO;BLUMENAU;SC;ATIVA;PRIVADO;-26,9075543;-49,1041654;S/N;S/N;S/N;SIM;S/N;NAO;VERDE;MEDIA
13766382000100;MATRIZ;2011-06-07;MARILENE SILVA SANTOS MEI;2135;EMPRESARIO INDIVIDUAL;RUA VIVENDA DAS JAQUEIRAS;26;45300000;CENTRO;AMARGOSA;BA;ATIVA;PRIVADO;-13,0286655;-39,6035306;S/N;S/N;S/N;SIM;S/N;SIM;AMARELO;MEDIA
01590929000180;MATRIZ;1996-12-01;R S DOS SANTOS SERVICOS ME;2135;EMPRESARIO INDIVIDUAL;ACESSO POVOADO RETIRO;SN;57270000;ZONA RURAL;JUNQUEIRO;AL;BAIXADA;PRIVADO;-9,9039603;-36,4666703;S/N;S/N;S/N;NAO;S/N;NAO;LARANJA;INATIVA
11636340000120;MATRIZ;2010-02-05;IGREJA EVANGELICA CRISTO E A SOLUCAO;3220;ORGANIZACAO RELIGIOSA;RUA 14 DE JULHO;1355;97450000;VILA POPULAR;CACEQUI;RS;ATIVA;PRIVADO;-29,8769672;-54,8192917;S/N;S/N;S/N;NAO;S/N;NAO;AMARELO;MEDIA
11372568000150;MATRIZ;2009-12-04;VIVACE SERVICOS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA PROCOPIO FERREIRA;96;36773458;HORTO FLORESTAL;CATAGUASES;MG;ATIVA;PRIVADO;-21,3876834;-42,6987635;S/N;S/N;S/N;SIM;S/N;NAO;AZUL;MEDIA
11509005000160;MATRIZ;2010-02-01;ELIABE TEIXEIRA GONCALVES ME;2135;EMPRESARIO INDIVIDUAL;RUA DOUTOR MARIO DE PAIVA;395;37701104;VILA NOVA;POCOS DE CALDAS;MG;ATIVA;PRIVADO;-21,786487;-46,5557449;S/N;S/N;S/N;NAO;S/N;NAO;LARANJA;MEDIA
15526634000150;MATRIZ;2012-05-14;JOSINEIA APARECIDA DA SILVA GERETO MEI;2135;EMPRESARIO INDIVIDUAL;RUA ALAOR PINHEIRO MACHADO;275;14940000;RESIDENCIAL ANGELO ROSA;IBITINGA;SP;ATIVA;PRIVADO;-21,7668519;-48,809762;S/N;S/N;S/N;SIM;S/N;SIM;AMARELO;BAIXA
13784397000100;MATRIZ;2011-06-10;ARLINDA CORREIA DE AMORIM MEI;2135;EMPRESARIO INDIVIDUAL;RUA DO AMANHECER;381;53190010;AGUAS COMPRIDAS;OLINDA;PE;BAIXADA;PRIVADO;-7,9861036;-34,8991891;S/N;S/N;S/N;NAO;S/N;NAO;VERDE;INATIVA
15993689000170;MATRIZ;2012-07-05;ELEICAO 2012 AIRTON TROIJO VEREADOR;4090;CANDIDATO A CARGO POLITICO ELETIVO;RUA PAISSANDU;767;17201330;CENTRO;JAU;SP;BAIXADA;PRIVADO;-22,2948493;-48,5608036;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
13823052000100;MATRIZ;2011-06-17;JOAQUIM PEREIRA DE BRITO E OUTRO;4120;PRODUTOR RURAL PESSOA FISICA;SITIO SANTA LUZIA;SN;16920000;PROJETO DE ASSENTAMENTO PENDENGO LOTE 4;CASTILHO;SP;ATIVA;PRIVADO;-20,8718154;-51,4902387;S/N;S/N;S/N;NAO;S/N;NAO;AMARELO;MEDIA
27056910086780;FILIAL;2011-05-17;IGREJA CRISTA MARANATA;3220;ORGANIZACAO RELIGIOSA;RUA DOIS;23;68365000;CENTRO;ANAPU;PA;ATIVA;PRIVADO;-3,4706396;-51,2085789;S/N;S/N;S/N;NAO;S/N;NAO;VERDE;ALTA
13893456000170;MATRIZ;2011-06-30;VENINA VITOR DA SILVA GUILHERME MEI;2135;EMPRESARIO INDIVIDUAL;RUA E;1750;78048248;RESIDENCIAL PAIAGUAS;CUIABA;MT;ATIVA;PRIVADO;-15,6614496;-55,9835244;S/N;S/N;S/N;SIM;S/N;SIM;VERDE;ALTA
13616986000170;MATRIZ;2011-05-06;AROCNA TRANSPORTADORA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA ANA NERY;426;45880000;PARQUE ANTONIO ELIAS RIBEIRO;CAMACAN;BA;ATIVA;PRIVADO;-15,42559;-39,4938821;S/N;S/N;S/N;NAO;1;NAO;AZUL;ALTA
13903475000130;MATRIZ;2011-07-01;STUNDE CONVENIENCIA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA ANTONIO KAESEMODEL;640;89287600;BOEHMERWALD;SAO BENTO DO SUL;SC;BAIXADA;PRIVADO;-26,2370481;-49,3946367;S/N;S/N;S/N;NAO;S/N;NAO;AZUL;INATIVA
07135873000150;MATRIZ;2004-12-01;RODRIGO OLIVEIRA MULLER ME;2135;EMPRESARIO INDIVIDUAL;RUA ROCHA POMBO;1545;83601350;CENTRO;CAMPO LARGO;PR;ATIVA;PRIVADO;-25,4600655;-49,5361582;S/N;S/N;S/N;SIM;S/N;NAO;AZUL;MEDIA
01921358000110;MATRIZ;1997-04-14;CONDOMINIO DO EDIFICIO DONA CECILIA;3085;CONDOMINIO EDILICIO;RUA PONTE NOVA;131;30110071;COLEGIO BATISTA;BELO HORIZONTE;MG;ATIVA;PRIVADO;-19,9078728;-43,9399345;S/N;S/N;S/N;NAO;S/N;NAO;LARANJA;MEDIA
00058221000110;MATRIZ;1994-04-12;ROLAMENTOS RAMOS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA BAHIA;62;36202286;SAO SEBASTIAO;BARBACENA;MG;ATIVA;PRIVADO;-21,2126727;-43,773148;S/N;S/N;S/N;NAO;S/N;NAO;AMARELO;ALTA
01591367000190;MATRIZ;1996-12-01;CONDOMINIO EDIFICIO MARTE BLOCO B 03;3085;CONDOMINIO EDILICIO;RUA CIRO MONTEIRO;SN;09230290;CAMILOPOLIS;SANTO ANDRE;SP;ATIVA;PRIVADO;-23,6155792;-46,523933;S/N;S/N;S/N;NAO;S/N;NAO;LARANJA;BAIXA
00235377000120;MATRIZ;1994-10-01;V R A BARROS COMERCIO ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA OLIVEIRA ROMA;151;65500000;CENTRO;CHAPADINHA;MA;ATIVA;PRIVADO;-3,7415256;-43,360096;S/N;S/N;S/N;NAO;S/N;NAO;LARANJA;BAIXA
16848652000110;MATRIZ;2012-09-14;JUAREZ LUIZ DA SILVA MEI;2135;EMPRESARIO INDIVIDUAL;TRAVESSA ULISSES GUIMARAES;342;64980000;SINCERINO;CORRENTE;PI;ATIVA;PRIVADO;-10,4417785;-45,164464;S/N;S/N;S/N;SIM;S/N;SIM;AMARELO;BAIXA
59385765000130;MATRIZ;1988-08-15;RODRIGUES & FURQUIM LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA QUINZE DE NOVEMBRO;347;15190000;CENTRO;NHANDEARA;SP;ATIVA;PRIVADO;-20,695301;-50,0415929;S/N;S/N;S/N;NAO;S/N;NAO;AMARELO;MEDIA
16039157000160;MATRIZ;2012-07-05;ELEICAO 2012 JEFERSON FERREIRA DE ALMEIDA VEREADOR;4090;CANDIDATO A CARGO POLITICO ELETIVO;RUA MANOEL ALONSO PORTELA;SN;29380000;CENTRO;MUNIZ FREIRE;ES;BAIXADA;PRIVADO;-20,4674234;-41,4147499;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
34028316748710;FILIAL;2004-06-22;EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS;2011;EMPRESA PUBLICA;RUA EMANCIPACAO;183;95778970;CENTRO;VALE REAL;RS;ATIVA;PUBLICO;-29,39665;-51,2549386;S/N;S/N;S/N;NAO;S/N;NAO;VERDE;ALTA
04044523000190;MATRIZ;2000-08-28;WALKIRIA EFIGENIO VIEIRA DOS SANTOS ME;2135;EMPRESARIO INDIVIDUAL;RUA JOSE MENINO;21;06705462;PARQUE RINCAO;COTIA;SP;ATIVA;PRIVADO;-23,5986522;-46,8880999;S/N;S/N;S/N;SIM;S/N;NAO;AMARELO;MEDIA
15176008000180;MATRIZ;2012-03-12;JOSELITA GOMES DA SILVA MEI;2135;EMPRESARIO INDIVIDUAL;RUA CIDADE DE BLUMENAU;116;45206575;AGUA BRANCA;JEQUIE;BA;ATIVA;PRIVADO;-13,856238;-40,0612464;S/N;S/N;S/N;SIM;S/N;SIM;AMARELO;MEDIA
10268454000100;MATRIZ;2008-07-25;MG PRIME PIZZARIA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA CARLOS WEBER;349;05303000;VILA LEOPOLDINA;SAO PAULO;SP;ATIVA;PRIVADO;-23,5245529;-46,733262;S/N;S/N;S/N;SIM;2;NAO;VERDE;ALTA
13794440000100;MATRIZ;2011-06-13;IVANILSON NUNES DANTAS MEI;2135;EMPRESARIO INDIVIDUAL;TRAVESSA SEGUNDA VALENCA;14;42700000;VILA MAR;LAURO DE FREITAS;BA;ATIVA;PRIVADO;-12,8820575;-38,3148204;S/N;S/N;S/N;SIM;S/N;SIM;AZUL;ALTA
16384070000120;MATRIZ;2012-06-22;PADOVANI & CUNHA TRANSPORTES LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA FERDINANDO PANATTONI;400;13060090;JARDIM PAULICEIA;CAMPINAS;SP;ATIVA;PRIVADO;-22,9177248;-47,1049179;S/N;0;0;NAO;S/N;NAO;AZUL;MEDIA
05975835000180;MATRIZ;2003-11-03;ESTORIL CONSTRUCENTER MATERIAIS DE CONSTRUCAO E DECORACAO LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA VISCONDE DO RIO GRANDE;1568;96790000;CENTRO;BARRA DO RIBEIRO;RS;ATIVA;PRIVADO;-30,3005603;-51,3047264;S/N;1;1;SIM;S/N;NAO;AZUL;MEDIA
08171334000130;MATRIZ;2006-05-31;ASSOCIACAO COMUNITARIA DE COMUNICACAO E CULTURA MONSENHOR MANOEL PEREZ DESCANPS DE OCAUCU SP;3999;ASSOCIACAO PRIVADA;RUA NELSON TEIXEIRA DA SILVA;44;17540000;LIMA E SILVA;OCAUCU;SP;ATIVA;PRIVADO;-22,4405968;-49,9208703;S/N;S/N;S/N;NAO;S/N;NAO;AMARELO;MEDIA
02147889000240;FILIAL;2001-10-01;CLAUDIA DA SILVA ME;2135;EMPRESARIO INDIVIDUAL;RUA ERNESTO DORNELES;132;96495971;VILA CRM;CANDIOTA;RS;ATIVA;PRIVADO;-31,5520478;-53,6778151;S/N;S/N;S/N;NAO;S/N;NAO;VERDE;MEDIA
11588208000190;MATRIZ;2010-02-23;GILMAR RIBEIRO COSTA MEI;2135;EMPRESARIO INDIVIDUAL;RUA VICENZA;72;02244080;VILA DOM PEDRO II;SAO PAULO;SP;BAIXADA;PRIVADO;-23,4884871;-46,6036931;S/N;S/N;S/N;NAO;S/N;NAO;AMARELO;INATIVA
14498895000140;MATRIZ;2011-03-04;SILVA E CLER ASSESSORIA CONSULTORIA E AUDITORIA CONTABIL LTDA;2240;SOCIEDADE SIMPLES LIMITADA;RUA MARIA ROSA BOREL;16;36976000;CENTRO;ALTO JEQUITIBA;MG;ATIVA;PRIVADO;-20,4267378;-41,9644965;S/N;S/N;S/N;NAO;S/N;NAO;AZUL;ALTA
15401296000120;MATRIZ;2012-04-05;PATRICIA FERNANDA MASSAINE MOULATLET ME;2135;EMPRESARIO INDIVIDUAL;RUA CORONEL CRESCENCIO;469;18400140;CENTRO;ITAPEVA;SP;ATIVA;PRIVADO;-23,9892828;-48,8753546;S/N;S/N;S/N;SIM;S/N;NAO;AZUL;ALTA
14760854000180;MATRIZ;1981-02-09;ASSOCIACAO CULTURAL CASA DITALIA;3999;ASSOCIACAO PRIVADA;AVENIDA SETE DE SETEMBRO;1238;40080001;CAMPO GRANDE;SALVADOR;BA;ATIVA;PRIVADO;-12,9859113;-38,5202329;S/N;S/N;S/N;NAO;S/N;NAO;VERDE;ALTA
12896283000180;MATRIZ;2010-11-02;KATIA CILENE CORREA AMARAL MEI;2135;EMPRESARIO INDIVIDUAL;RUA ANGELICA;2003;68030300;AEROPORTO VELHO;SANTAREM;PA;ATIVA;PRIVADO;-2,4447878;-54,7242531;S/N;S/N;S/N;SIM;S/N;SIM;AMARELO;MEDIA
16478322000180;MATRIZ;2012-07-15;CRISTIANE LUCIA DA SILVA MEI;2135;EMPRESARIO INDIVIDUAL;RUA IPADU;90;22713460;JACAREPAGUA;RIO DE JANEIRO;RJ;ATIVA;PRIVADO;-22,9250383;-43,3911784;S/N;S/N;S/N;SIM;S/N;SIM;VERDE;MEDIA
05999333000190;MATRIZ;2003-10-02;ESCOLA DE ARTES MARCIAIS DA VITORIA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA SETE DE SETEMBRO;2604;40080001;VITORIA;SALVADOR;BA;ATIVA;PRIVADO;-12,9959291;-38,5273527;S/N;S/N;S/N;NAO;S/N;NAO;AMARELO;ALTA
12153605000100;MATRIZ;2010-06-28;RODRIGO NASCIMENTO DANTAS EPP;2135;EMPRESARIO INDIVIDUAL;RUA PRINCESA ISABEL;523;59025400;CIDADE ALTA;NATAL;RN;ATIVA;PRIVADO;-5,7848484;-35,2051291;S/N;S/N;S/N;SIM;S/N;NAO;AZUL;MEDIA
02075409000100;MATRIZ;1997-08-27;A M DOS SANTOS VIANA ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA ESTRELA DO MAR;2231;59090400;PONTA NEGRA;NATAL;RN;ATIVA;PRIVADO;-5,8811703;-35,179243;S/N;S/N;S/N;NAO;S/N;NAO;LARANJA;MEDIA
14463162000170;MATRIZ;2011-10-01;NORBERTO BICUDO MEI;2135;EMPRESARIO INDIVIDUAL;RUA JOAO RIBEIRO PEIXOTO;156;04942050;JARDIM NAKAMURA;SAO PAULO;SP;ATIVA;PRIVADO;-23,6965337;-46,7754919;S/N;S/N;S/N;SIM;S/N;SIM;AMARELO;MEDIA
06326462000180;MATRIZ;2004-06-16;PATRIMONIAL JM GUSMAO LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;FAZENDA DA CONCEICAO;SN;48280000;IMBASSAI GRANDE;MATA DE SAO JOAO;BA;ATIVA;PRIVADO;-12,5305534;-38,2996608;S/N;S/N;S/N;NAO;S/N;NAO;AZUL;MEDIA
12192163000100;MATRIZ;2010-07-01;A C VARSONE REPRESENTACOES LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA DOUTOR ARTUR DE ASSIS;16;11045540;BOQUEIRAO;SANTOS;SP;ATIVA;PRIVADO;-23,9709376;-46,3252682;S/N;S/N;S/N;NAO;S/N;NAO;AZUL;MEDIA
14511515000160;MATRIZ;2011-10-02;CLARA MARIA XAVIER PLACIDO MEI;2135;EMPRESARIO INDIVIDUAL;AVENIDA WASHIGTON LUIS;541;18520000;CENTRO;CERQUILHO;SP;ATIVA;PRIVADO;-23,1693776;-47,7420055;S/N;S/N;S/N;SIM;S/N;SIM;VERDE;MEDIA
08133267000320;FILIAL;2006-06-29;VILLA Z CONFECCOES LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA JOAO WALLIG;1800;91340000;PASSO DA AREIA;PORTO ALEGRE;RS;ATIVA;PRIVADO;-30,0253358;-51,1622291;S/N;S/N;S/N;SIM;S/N;NAO;VERDE;MEDIA
16493261000120;MATRIZ;2012-07-16;SIRLEY MARIA DE PAULA MEI;2135;EMPRESARIO INDIVIDUAL;RUA 1;B;74354290;SETOR GARAVELO B;GOIANIA;GO;BAIXADA;PRIVADO;-16,6106656;-49,3246264;S/N;S/N;S/N;SIM;S/N;SIM;AMARELO;INATIVA
45211927000370;FILIAL;1977-04-01;CONGREGACAO DOS OBLATOS DE CRISTO SACERDOTE;3069;FUNDACAO PRIVADA;AVENIDA CORONEL MANOEL A D CASTRO;15;12130000;S/N;LAGOINHA;SP;ATIVA;PRIVADO;-23,0897768;-45,1899243;S/N;S/N;S/N;NAO;S/N;NAO;AMARELO;MEDIA
01583917000200;FILIAL;1997-01-22;AGUIMAIR MODESTO RODRIGUES;4014;EMPRESA INDIVIDUAL IMOBILIARIA;RUA ROBSON M DE OLIVEIRA;140;79500000;CENTRO;PARANAIBA;MS;ATIVA;PRIVADO;-19,6632959;-51,1813647;S/N;S/N;S/N;NAO;S/N;NAO;AMARELO;MEDIA
54963426000170;MATRIZ;1985-09-28;J G MARCENARIA E DECORACOES LTDA ME;2240;SOCIEDADE SIMPLES LIMITADA;RUA CELSO LAGAR;99;05374040;JARDIM ESTER YOLANDA;SAO PAULO;SP;ATIVA;PRIVADO;-23,5793563;-46,7578539;S/N;S/N;S/N;SIM;S/N;NAO;AZUL;MEDIA
03969547000430;FILIAL;2011-06-07;EVIDENCIA FASHION LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA DOUTOR ARLINDO LUZ;77A;37460000;CENTRO;PASSA QUATRO;MG;ATIVA;PRIVADO;-22,3885279;-44,9661059;S/N;S/N;S/N;NAO;S/N;NAO;VERDE;MEDIA
03041983000100;MATRIZ;1999-03-18;SATOSHI HIRATA ME;2135;EMPRESARIO INDIVIDUAL;RUA MANUEL LEMES DA SILVA;518;08122140;JARDIM DAS OLIVEIRAS;SAO PAULO;SP;ATIVA;PRIVADO;-23,4947819;-46,3800029;S/N;1;0;SIM;S/N;NAO;AZUL;MEDIA
81408759000100;MATRIZ;1989-09-21;BRASKUGLER COMERCIAL DE AUTOMOTIVOS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA JOSE GOMES DE MELLO;106;81580170;UBERABA;CURITIBA;PR;ATIVA;PRIVADO;-25,4957835;-49,2242131;S/N;S/N;S/N;SIM;S/N;NAO;AZUL;MEDIA
91682021000190;MATRIZ;1987-08-17;INES BETTIO AREND ME;2135;EMPRESARIO INDIVIDUAL;RUA THEOBALDO KAEFFER;31;95940000;CENTRO;ARROIO DO MEIO;RS;ATIVA;PRIVADO;-29,399288;-51,9494772;S/N;1;0;SIM;S/N;NAO;VERDE;ALTA
20067211000230;FILIAL;1983-04-29;JORGE GOMES DE MATOS ME;2135;EMPRESARIO INDIVIDUAL;RUA AFONSO PENA;469;34300000;S/N;RIO ACIMA;MG;ATIVA;PRIVADO;-20,0867619;-43,7931173;S/N;S/N;S/N;NAO;S/N;NAO;AMARELO;MEDIA
10700005000180;MATRIZ;2009-03-05;ALBERIONE CORDEIRO DE CARVALHO ME;2135;EMPRESARIO INDIVIDUAL;RUA ANTONIO ANDRADE;SN;29980000;SAO JOAO DO SOBRADO;PINHEIROS;ES;ATIVA;PRIVADO;-18,4123002;-40,2145111;S/N;S/N;S/N;NAO;S/N;NAO;AZUL;ALTA
87733283001130;FILIAL;1975-04-28;TECIDOS BRAUN SA;2054;SOCIEDADE ANONIMA FECHADA;RUA GAL OSORIO;789;98200000;S/N;IBIRUBA;RS;ATIVA;PRIVADO;-28,6307548;-53,1011936;S/N;S/N;S/N;NAO;S/N;NAO;AMARELO;MEDIA
26853176000180;MATRIZ;1991-05-10;TRR ANGORA TRANSPORTES LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA F;SN;79580000;VILA RICA;INOCENCIA;MS;ATIVA;PRIVADO;-19,7294674;-51,9287315;S/N;S/N;S/N;NAO;S/N;NAO;AZUL;MEDIA
77678456000130;MATRIZ;1983-09-26;ATOL AGRIMENSURA E TOPOGRAFIA LTDA;2240;SOCIEDADE SIMPLES LIMITADA;RUA ALZIRA DE ARAUJO SOUZA;300;83326140;CJTO AQUILA;PINHAIS;PR;ATIVA;PRIVADO;-25,4048289;-49,1865695;S/N;1;0;NAO;S/N;NAO;AZUL;MEDIA
13148917000180;MATRIZ;2011-01-24;ANTONIO CARLOS SANTOS ALMEIDA MEI;2135;EMPRESARIO INDIVIDUAL;RUA LOPES TROVAO;278;40435000;MASSARANDUBA;SALVADOR;BA;ATIVA;PRIVADO;-12,9288842;-38,4956998;S/N;S/N;S/N;SIM;S/N;SIM;AMARELO;MEDIA
09262455000150;MATRIZ;2007-11-01;VIRNA MILHOMEM MORAES ZANIN ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA NOVE DE JULHO;3893;01406000;JARDIM PAULISTA;SAO PAULO;SP;ATIVA;PRIVADO;-23,5724677;-46,6645554;S/N;S/N;S/N;NAO;S/N;NAO;AZUL;MEDIA
11702899000100;MATRIZ;2010-03-09;LEONARDO DE AZEVEDO RODRIGUES E CIA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA GERALDO GOMES DE SOUZA;632;14403205;PARQUE CASTELO;FRANCA;SP;ATIVA;PRIVADO;-20,5559755;-47,395377;S/N;S/N;S/N;SIM;S/N;NAO;AMARELO;BAIXA
10869713000140;MATRIZ;2009-06-03;LINE TELEINFORMATICA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA GABRIEL BUDNY;715;88813672;VILA RICA;CRICIUMA;SC;ATIVA;PRIVADO;-28,6727702;-49,3733771;S/N;2;0;SIM;S/N;NAO;AZUL;MEDIA
14391043000150;MATRIZ;2011-08-01;CASA DE ORACAO PETENCOSTAL DOS AFASTADOS;3220;ORGANIZACAO RELIGIOSA;QNM QUADRA 6 CONJUNTO D;SN;72215010;CEILANDIA;BRASILIA;DF;ATIVA;PRIVADO;-15,801519;-47,860297;S/N;S/N;S/N;NAO;S/N;NAO;AMARELO;ALTA
15689389000100;MATRIZ;2012-05-04;BELLATERRA FLORESTAS PLANTADAS E PECUARIA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA TRINTA DE JULHO;656;13465500;CENTRO;AMERICANA;SP;ATIVA;PRIVADO;-22,738901;-47,3351191;S/N;S/N;S/N;NAO;S/N;NAO;VERDE;ALTA
15687912000150;MATRIZ;2012-06-12;MARIA ALDENIRA DIAS DE SOUSA MEI;2135;EMPRESARIO INDIVIDUAL;AVENIDA BERNADO SAYAO;615;77690000;CENTRO;ARAGUACEMA;TO;ATIVA;PRIVADO;S/N;S/N;S/N;S/N;S/N;SIM;S/N;SIM;AMARELO;MEDIA
15687956000180;MATRIZ;2012-06-12;AUREA MARIA RODRIGUES FERREIRA MEI;2135;EMPRESARIO INDIVIDUAL;RUA IRLANDA;65;45994719;WULISSES GUIMARAES;TEIXEIRA DE FREITAS;BA;ATIVA;PRIVADO;-17,5325634;-39,7694799;S/N;S/N;S/N;SIM;S/N;SIM;VERDE;ALTA
04173247000160;MATRIZ;2000-11-02;OPHICINA SERIGRAFICA CATANDUVA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA PETROPOLIS;13;15806010;SAO FRANCISCO;CATANDUVA;SP;ATIVA;PRIVADO;-21,1353017;-48,9673345;S/N;S/N;S/N;NAO;S/N;NAO;AZUL;MEDIA
